,Origin,Destination,Distance,Time
1253,181,3176,95,2
1254,3021,3081,109,2
1255,29,3054,116,2
1256,3016,3156,370,6
1257,116,3150,378,6
1258,40,103,450,7
1259,3065,3068,90,2
1260,53,3176,317,5
1261,127,3021,166,3
1262,3069,3122,0,0
1263,54,176,178,3
1264,86,192,43,1
1265,165,170,537,8
1266,170,3118,231,4
1267,44,3074,514,7
1268,24,3041,364,6
1269,3023,3106,119,2
1270,111,3085,568,8
1271,21,3053,89,1
1272,21,3142,422,7
1273,75,156,332,5
1274,130,3142,294,4
1275,3011,3070,158,3
1276,44,131,663,10
1277,3026,3068,247,4
1278,54,129,271,4
1279,29,3139,0,0
1280,28,3060,78,1
1281,35,152,387,6
1282,41,62,319,5
1283,86,3171,360,6
1284,103,3101,215,3
1285,16,31,301,5
1286,130,3150,475,7
1287,149,3082,251,4
1288,3018,3074,175,3
1289,31,3085,88,1
1290,3037,3081,206,3
1291,3054,3114,62,1
1292,136,3065,251,4
1293,66,117,378,6
1294,81,3081,296,5
1295,163,3086,366,5
1296,3061,3114,158,3
1297,81,194,334,5
1298,54,156,485,7
1299,107,3035,168,3
1300,106,3044,0,0
1301,3103,3176,397,6
1302,3185,3185,0,0
1303,35,61,354,5
1304,107,136,279,5
1305,176,3065,326,5
1306,163,3026,232,3
1307,44,3101,901,13
1308,135,146,134,2
1309,89,3152,122,2
1310,26,171,39,1
1311,86,3179,360,6
1312,35,3066,250,4
1313,3158,3193,217,3
1314,165,3016,524,8
1315,60,3104,383,6
1316,171,3114,174,3
1317,166,3193,101,2
1318,37,3069,129,2
1319,61,3053,358,6
1320,74,110,34,1
1321,76,129,249,4
1322,114,3152,189,3
1323,132,3026,170,3
1324,190,3193,76,1
1325,3031,3034,221,3
1326,17,21,163,2
1327,18,194,29,1
1328,139,3191,372,6
1329,179,3131,215,3
1330,3023,3069,134,2
1331,103,3177,317,5
1332,122,3116,166,3
1333,177,3017,347,6
1334,158,177,214,3
1335,27,152,330,8
1336,70,3122,145,2
1337,110,3043,354,5
1338,181,3122,216,3
1339,74,3026,170,3
1340,70,130,145,2
1341,129,3040,280,4
1342,179,3158,183,3
1343,3016,3107,192,3
1344,3053,3074,157,3
1345,139,3179,270,5
1346,89,3011,234,4
1347,3086,3150,366,5
1348,116,3132,252,4
1349,136,3118,306,5
1350,150,150,0,0
1351,34,3017,30,1
1352,31,110,110,2
1353,127,3017,226,4
1354,26,3066,14,0
1355,69,3181,320,5
1356,3085,3176,367,6
1357,88,179,198,3
1358,3117,3191,119,2
1359,41,3106,410,6
1360,60,117,366,5
1361,64,191,89,1
1362,3132,3158,278,5
1363,145,3068,247,4
1364,74,76,25,1
1365,3031,3158,610,9
1366,68,3194,91,2
1367,193,3102,126,2
1368,3029,3179,201,3
1369,60,3185,149,3
1370,18,3081,91,2
1371,152,3192,382,6
1372,60,3163,356,6
1373,145,3150,232,3
1374,3176,3177,316,5
1375,3082,3152,170,3
1376,163,3076,450,7
1377,3068,3193,152,3
1378,21,115,260,4
1379,100,132,30,1
1380,3071,3129,329,5
1381,163,3149,329,5
1382,43,75,334,5
1383,3028,3069,306,5
1384,53,3053,251,4
1385,60,3132,258,4
1386,115,3181,94,2
1387,3040,3122,129,2
1388,115,158,32,1
1389,3026,3031,522,8
1390,60,165,432,7
1391,40,166,485,7
1392,116,152,22,0
1393,3043,3190,378,6
1394,11,125,476,7
1395,26,193,107,2
1396,62,3176,211,4
1397,16,3041,430,7
1398,135,3116,349,5
1399,64,3136,0,0
1400,75,3191,73,1
1401,3122,3152,306,5
1402,163,3061,504,7
1403,130,3037,134,2
1404,166,171,322,5
1405,3145,3191,74,1
1406,26,3122,126,2
1407,88,3029,42,1
1408,130,139,162,2
1409,142,3043,251,4
1410,29,111,521,8
1411,100,114,3,0
1412,72,3117,156,3
1413,25,3026,101,2
1414,3017,3185,101,2
1415,107,3076,201,3
1416,3035,3152,322,5
1417,61,3076,73,1
1418,3028,3156,0,0
1419,3142,3149,150,2
1420,70,3065,25,1
1421,181,3065,78,1
1422,43,3135,175,3
1423,76,3158,281,4
1424,17,3044,39,1
1425,150,3146,408,6
1426,150,3040,97,2
1427,47,3131,277,4
1428,47,3041,170,3
1429,116,3118,81,2
1430,3129,3139,291,4
1431,158,3142,409,7
1432,190,3122,246,4
1433,18,135,272,4
1434,125,3068,154,2
1435,53,3191,228,4
1436,88,103,274,4
1437,171,3185,39,1
1438,131,132,251,4
1439,70,3054,32,1
1440,181,3054,119,2
1441,3034,3171,166,3
1442,106,165,516,7
1443,17,69,418,6
1444,3043,3127,386,7
1445,149,3176,265,4
1446,170,3075,66,1
1447,116,3075,166,3
1448,3031,3116,178,3
1449,3043,3086,344,6
1450,28,3107,0,0
1451,3158,3181,217,3
1452,3074,3165,389,6
1453,116,3136,166,3
1454,110,3024,260,4
1455,152,3171,344,5
1456,3106,3149,277,4
1457,3024,3071,251,4
1458,44,3136,428,6
1459,185,3179,166,3
1460,34,3132,322,5
1461,3102,3177,257,4
1462,24,3086,16,0
1463,163,3117,360,5
1464,27,3043,313,7
1465,37,3135,55,1
1466,166,3053,461,8
1467,3040,3061,17,0
1468,3074,3152,306,5
1469,106,3101,516,7
1470,26,60,151,3
1471,158,3029,115,2
1472,60,3065,19,0
1473,17,152,151,3
1474,166,3145,170,3
1475,72,3114,68,1
1476,47,89,220,4
1477,182,3109,216,3
1478,69,3108,395,6
1479,47,3145,167,3
1480,53,3117,255,4
1481,117,179,272,4
1482,18,3016,43,1
1483,3017,3076,137,2
1484,182,3131,203,3
1485,111,3040,519,8
1486,100,3086,51,1
1487,68,3163,407,6
1488,34,74,250,4
1489,3069,3075,131,2
1490,44,108,551,8
1491,35,3081,142,2
1492,3122,3127,294,4
1493,3041,3191,390,6
1494,74,3190,58,1
1495,194,3118,275,4
1496,146,3114,328,5
1497,182,3158,217,3
1498,3023,3065,54,1
1499,3070,3150,393,6
1500,89,3181,71,1
1501,21,3017,140,2
1502,31,53,39,1
1503,3131,3158,278,5
1504,3040,3117,255,4
1505,74,166,170,3
1506,3107,3131,249,4
1507,29,43,170,3
1508,3081,3106,111,2
1509,106,191,89,1
1510,31,3086,151,3
1511,3109,3165,389,6
1512,17,3040,39,1
1513,3101,3166,518,7
1514,76,3021,145,2
1515,106,166,322,5
1516,3017,3061,78,1
1517,68,75,95,2
1518,16,3145,316,5
1519,3156,3156,0,0
1520,24,3177,198,3
1521,35,3122,213,4
1522,3028,3127,298,5
1523,40,3150,683,10
1524,3132,3156,271,4
1525,24,64,198,3
1526,20,107,279,5
1527,61,3129,335,5
1528,18,3044,88,1
1529,3037,3071,32,1
1530,3043,3194,322,6
1531,21,3146,355,6
1532,3122,3165,389,6
1533,3053,3136,252,4
1534,3053,3114,326,6
1535,127,3166,166,3
1536,60,3101,432,7
1537,165,3066,501,7
1538,166,3131,271,4
1539,107,111,603,9
1540,70,3034,145,2
1541,181,3034,232,4
1542,3076,3165,483,7
1543,106,3016,52,1
1544,72,3086,53,1
1545,115,3116,296,5
1546,86,3020,43,1
1547,132,3029,132,2
1548,18,47,88,1
1549,88,177,239,4
1550,3069,3069,0,0
1551,17,89,186,3
1552,76,116,25,1
1553,21,3070,269,4
1554,191,3117,311,5
1555,89,3107,78,1
1556,25,3020,48,1
1557,37,132,167,3
1558,131,181,201,3
1559,31,130,126,2
1560,3011,3166,55,1
1561,43,192,398,6
1562,37,3076,76,1
1563,3053,3145,322,6
1564,3158,3194,283,4
1565,43,152,348,5
1566,127,129,252,4
1567,132,3193,74,1
1568,74,3117,169,3
1569,170,193,203,3
1570,27,41,563,11
1571,3011,3156,336,5
1572,3085,3116,111,2
1573,3028,3081,390,6
1574,76,3029,111,2
1575,104,3114,0,0
1576,21,3193,352,6
1577,28,122,78,1
1578,110,3192,344,5
1579,3142,3193,320,5
1580,136,3114,247,4
1581,24,66,35,1
1582,88,3040,76,1
1583,177,3139,287,5
1584,81,3029,194,3
1585,116,3149,252,4
1586,68,69,416,7
1587,35,106,221,3
1588,28,136,313,5
1589,3037,3192,337,5
1590,18,3069,175,3
1591,29,89,220,4
1592,18,122,88,1
1593,110,3075,144,2
1594,43,3103,132,2
1595,177,3031,485,8
1596,3043,3066,257,4
1597,3068,3135,89,1
1598,122,156,166,3
1599,3035,3108,27,1
1600,26,3044,39,1
1601,75,3127,343,5
1602,115,3044,135,2
1603,3065,3176,163,2
1604,3024,3150,332,5
1605,3114,3194,7,0
1606,3018,3149,322,5
1607,64,130,129,2
1608,104,3145,7,0
1609,192,3082,73,1
1610,44,3114,597,9
1611,3060,3145,167,3
1612,179,3139,275,4
1613,142,3163,475,7
1614,139,150,273,5
1615,3086,3107,43,1
1616,3107,3179,307,5
1617,3149,3177,280,4
1618,150,3017,37,1
1619,64,179,275,4
1620,3026,3156,0,0
1621,17,3122,126,2
1622,145,3114,165,3
1623,104,177,178,3
1624,3044,3191,228,4
1625,43,127,329,5
1626,150,3037,217,3
1627,191,3034,88,1
1628,3024,3069,151,2
1629,44,165,901,13
1630,70,3177,145,2
1631,181,3177,232,4
1632,152,176,313,5
1633,29,34,88,1
1634,115,182,94,2
1635,24,3070,57,1
1636,190,3086,60,1
1637,85,3086,0,0
1638,129,3065,251,4
1639,110,185,144,2
1640,44,3145,590,9
1641,3021,3086,185,3
1642,107,181,352,6
1643,24,43,364,6
1644,115,150,214,3
1645,156,3149,401,6
1646,18,3106,88,1
1647,28,41,468,7
1648,3040,3163,475,7
1649,31,47,39,1
1650,11,110,380,6
1651,16,88,311,6
1652,103,165,215,3
1653,17,44,462,7
1654,130,3040,131,2
1655,31,171,39,1
1656,88,3011,89,1
1657,35,136,356,6
1658,127,163,378,6
1659,114,3109,150,3
1660,72,100,100,2
1661,115,3104,382,6
1662,40,3109,253,4
1663,132,149,252,4
1664,81,3193,78,1
1665,117,132,379,6
1666,18,3029,122,2
1667,192,3037,102,2
1668,3104,3179,544,8
1669,21,3177,168,3
1670,61,3082,58,1
1671,3129,3193,372,6
1672,76,3193,85,2
1673,145,3181,101,2
1674,3103,3117,322,5
1675,110,3135,157,3
1676,104,3163,347,5
1677,116,3054,53,1
1678,31,3031,238,4
1679,194,3071,272,4
1680,34,107,114,2
1681,69,3068,409,7
1682,3023,3035,119,2
1683,34,37,88,1
1684,88,3101,483,7
1685,3016,3127,429,6
1686,66,3023,53,1
1687,3031,3156,522,8
1688,3127,3129,385,6
1689,165,3149,246,4
1690,179,3076,199,3
1691,24,3122,203,3
1692,35,3177,221,3
1693,3166,3185,39,1
1694,3060,3139,0,0
1695,69,3102,381,6
1696,3150,3152,232,3
1697,86,3192,398,6
1698,104,3139,171,3
1699,85,3190,37,1
1700,106,3191,228,4
1701,3016,3017,27,1
1702,76,106,145,2
1703,11,3034,423,6
1704,136,3132,0,0
1705,127,194,272,4
1706,125,3026,402,6
1707,177,3117,120,2
1708,88,3193,152,3
1709,185,3066,48,1
1710,3034,3108,27,1
1711,85,3171,344,5
1712,108,194,236,4
1713,122,146,354,5
1714,145,3112,271,4
1715,24,3106,198,3
1716,104,3181,71,1
1717,3023,3041,285,4
1718,3069,3136,131,2
1719,68,131,290,4
1720,111,165,95,1
1721,116,132,0,0
1722,41,3076,342,5
1723,69,3190,382,6
1724,115,3127,382,6
1725,150,3127,475,7
1726,25,122,232,4
1727,166,3190,122,2
1728,3035,3166,0,0
1729,106,3152,322,5
1730,3031,3060,221,3
1731,89,3142,387,6
1732,3131,3132,0,0
1733,81,170,288,5
1734,3016,3081,68,2
1735,3017,3193,289,5
1736,25,3065,78,1
1737,81,3101,425,6
1738,86,3112,281,4
1739,75,3016,217,3
1740,3023,3158,303,4
1741,54,115,189,3
1742,3024,3117,84,1
1743,165,3060,518,7
1744,3041,3166,167,3
1745,25,54,101,2
1746,54,3043,461,8
1747,18,3108,112,2
1748,21,179,399,6
1749,131,3176,265,4
1750,3037,3165,421,6
1751,3081,3146,305,5
1752,3102,3132,263,4
1753,41,108,297,4
1754,100,3031,339,5
1755,150,3135,104,2
1756,3043,3146,319,6
1757,166,3071,170,3
1758,3132,3146,83,1
1759,68,3076,0,0
1760,43,111,684,10
1761,41,3135,421,6
1762,100,3191,90,2
1763,125,3108,121,2
1764,27,3142,550,11
1765,163,3192,675,10
1766,74,3158,285,4
1767,61,131,284,4
1768,139,3101,478,7
1769,20,150,333,5
1770,20,3035,280,4
1771,64,3139,0,0
1772,24,181,90,2
1773,24,70,57,1
1774,16,34,348,6
1775,86,3194,35,1
1776,3068,3185,42,1
1777,132,3122,169,3
1778,158,3068,73,1
1779,26,116,132,2
1780,74,3109,169,3
1781,16,3107,314,5
1782,135,3142,201,3
1783,192,3043,366,6
1784,165,3117,282,4
1785,3026,3085,372,6
1786,18,179,358,6
1787,21,3108,141,2
1788,26,3149,274,4
1789,16,62,353,5
1790,115,3103,214,3
1791,136,3156,271,4
1792,31,3118,136,2
1793,177,3190,175,3
1794,3023,3034,119,2
1795,179,3117,133,2
1796,3103,3152,403,6
1797,171,3131,277,4
1798,3136,3176,317,5
1799,152,3190,37,1
1800,129,3054,247,4
1801,60,100,46,1
1802,111,3103,613,9
1803,129,3020,239,4
1804,3026,3177,322,5
1805,3074,3085,140,2
1806,194,3129,205,4
1807,3066,3185,14,0
1808,3181,3181,0,0
1809,3044,3060,0,0
1810,44,3194,590,9
1811,104,3082,7,0
1812,41,43,575,9
1813,3061,3176,302,5
1814,26,192,202,3
1815,146,181,282,4
1816,40,3117,390,6
1817,34,86,281,4
1818,115,127,32,1
1819,191,3020,319,5
1820,3017,3131,301,4
1821,3165,3185,501,7
1822,11,3152,298,5
1823,89,135,278,5
1824,86,3190,28,1
1825,3129,3181,372,6
1826,3104,3146,75,1
1827,62,89,114,2
1828,17,3070,111,2
1829,3031,3118,372,6
1830,25,3118,147,3
1831,3029,3065,132,2
1832,3044,3082,167,3
1833,190,3011,255,4
1834,31,72,202,3
1835,3070,3166,145,2
1836,110,176,357,5
1837,3066,3102,208,3
1838,192,3114,68,1
1839,66,68,90,2
1840,3070,3117,167,3
1841,44,3082,590,9
1842,3194,3194,0,0
1843,125,3165,570,8
1844,3106,3146,354,5
1845,60,131,258,4
1846,3020,3066,188,3
1847,116,3060,166,3
1848,35,35,0,0
1849,176,3037,344,5
1850,3082,3109,169,3
1851,24,3023,85,1
1852,75,163,362,5
1853,110,129,260,4
1854,25,3163,283,4
1855,177,3086,185,3
1856,20,3165,245,4
1857,41,85,287,5
1858,64,3191,228,4
1859,66,3171,327,5
1860,193,3139,142,2
1861,3035,3086,185,3
1862,26,3026,289,5
1863,70,3150,393,6
1864,181,3150,311,5
1865,41,66,283,4
1866,3108,3176,301,5
1867,115,3069,150,3
1868,35,163,680,10
1869,37,3103,98,2
1870,54,3114,165,3
1871,122,132,167,3
1872,3163,3171,637,10
1873,18,3156,407,6
1874,62,3122,175,3
1875,3107,3191,85,2
1876,3118,3185,137,2
1877,47,194,111,2
1878,3011,3192,197,3
1879,68,3069,139,3
1880,81,3076,153,2
1881,18,108,211,3
1882,129,3071,251,4
1883,163,3104,181,3
1884,81,108,112,2
1885,3040,3176,317,5
1886,106,3060,0,0
1887,3031,3152,522,8
1888,40,3171,0,0
1889,20,125,333,5
1890,100,3142,380,6
1891,47,111,521,8
1892,26,3152,289,5
1893,27,35,253,6
1894,163,166,232,3
1895,27,3132,406,9
1896,103,3086,238,4
1897,3166,3191,228,4
1898,3109,3139,131,2
1899,54,3023,209,3
1900,100,3131,254,4
1901,129,139,242,4
1902,60,3086,0,0
1903,185,3086,185,3
1904,156,177,449,7
1905,100,3026,185,3
1906,27,3163,628,12
1907,35,3054,318,5
1908,3108,3150,504,7
1909,66,111,378,6
1910,3108,3142,395,6
1911,115,3191,94,2
1912,26,3191,194,3
1913,47,70,145,2
1914,47,181,228,4
1915,116,3127,377,6
1916,18,176,562,9
1917,3040,3145,167,3
1918,3034,3109,129,2
1919,28,177,364,6
1920,190,3158,281,4
1921,149,3192,354,6
1922,135,3068,235,4
1923,21,3106,168,3
1924,163,171,519,8
1925,70,132,25,1
1926,68,3106,76,1
1927,166,3061,308,5
1928,176,3135,493,8
1929,47,3116,166,3
1930,3054,3054,0,0
1931,72,3118,151,3
1932,192,3129,372,6
1933,11,47,423,6
1934,28,61,202,3
1935,156,3114,336,5
1936,3075,3158,410,6
1937,182,3023,119,2
1938,3041,3043,239,4
1939,25,3023,119,2
1940,86,3031,398,6
1941,44,3190,644,10
1942,3118,3142,431,7
1943,125,3031,181,3
1944,3031,3171,178,3
1945,53,89,220,4
1946,103,3163,223,4
1947,3192,3192,0,0
1948,3086,3127,383,6
1949,3086,3102,73,1
1950,28,163,578,9
1951,28,44,396,6
1952,135,3122,99,2
1953,86,176,303,5
1954,44,75,595,9
1955,163,3191,311,5
1956,3068,3166,76,1
1957,3040,3109,129,2
1958,20,142,280,4
1959,34,117,605,9
1960,17,70,111,2
1961,17,181,194,3
1962,35,3037,337,5
1963,41,3101,145,2
1964,43,146,478,7
1965,62,3061,134,2
1966,3040,3131,277,4
1967,3068,3122,139,3
1968,145,3031,522,8
1969,3118,3177,170,3
1970,61,3060,149,3
1971,29,3146,354,5
1972,72,163,327,5
1973,104,3166,171,3
1974,122,3194,167,3
1975,72,3065,73,1
1976,3041,3116,1,0
1977,182,3181,0,0
1978,3117,3122,139,2
1979,44,3071,590,9
1980,3011,3044,55,1
1981,150,191,46,1
1982,34,3179,87,1
1983,3043,3132,244,5
1984,106,3107,145,2
1985,111,130,472,7
1986,132,3190,58,1
1987,3018,3070,229,4
1988,21,37,168,3
1989,165,3176,303,5
1990,3016,3146,362,5
1991,3054,3061,104,2
1992,86,156,360,6
1993,21,107,0,0
1994,163,3152,232,3
1995,3028,3136,322,5
1996,3171,3190,382,6
1997,163,3028,232,3
1998,64,115,135,2
1999,34,3086,268,4
2000,3081,3104,372,6
2001,20,3146,83,1
2002,85,100,46,1
2003,166,3165,303,5
2004,117,3185,488,7
2005,156,3163,637,10
2006,3081,3102,324,5
2007,176,3020,274,4
2008,44,3122,514,7
2009,62,3117,202,3
2010,88,3060,76,1
2011,125,3146,408,6
2012,69,150,476,7
2013,3106,3165,516,7
2014,43,3020,398,6
2015,85,127,19,0
2016,107,3132,279,5
2017,47,3023,116,2
2018,3101,3106,518,7
2019,64,166,322,5
2020,3109,3179,253,4
2021,100,3021,139,2
2022,192,3116,398,6
2023,3021,3114,174,3
2024,103,3165,215,3
2025,3074,3145,169,3
2026,68,115,59,1
2027,107,3054,240,4
2028,156,3135,174,3
2029,179,3026,62,1
2030,3066,3071,117,2
2031,163,3035,519,8
2032,26,194,145,2
2033,179,181,53,1
2034,129,3068,290,4
2035,35,41,610,9
2036,3192,3194,368,6
2037,3085,3190,270,4
2038,100,3163,352,6
2039,54,3024,271,4
2040,11,20,150,2
2041,75,179,112,2
2042,3040,3118,170,3
2043,47,3181,228,4
2044,3116,3116,0,0
2045,142,3179,166,3
2046,54,3116,485,7
2047,3028,3075,322,5
2048,100,3076,63,1
2049,60,3117,176,3
2050,122,3192,221,3
2051,152,3131,258,4
2052,179,3112,215,3
2053,3061,3069,106,2
2054,3074,3114,172,3
2055,27,89,365,8
2056,170,3165,539,8
2057,3021,3044,0,0
2058,61,3149,284,4
2059,142,3018,89,1
2060,24,75,73,1
2061,3011,3106,55,1
2062,111,3023,412,6
2063,129,3129,242,4
2064,21,3081,65,1
2065,47,3127,421,6
2066,116,181,74,1
2067,142,3145,167,3
2068,3041,3152,488,7
2069,60,139,347,5
2070,122,127,167,3
2071,190,3041,407,6
2072,28,116,216,4
2073,86,89,28,1
2074,62,131,284,4
2075,3024,3086,255,4
2076,165,3070,423,6
2077,62,3190,114,2
2078,135,3193,217,4
2079,29,37,0,0
2080,3076,3136,76,1
2081,100,3061,124,2
2082,117,3109,472,7
2083,191,3081,91,2
2084,24,3035,198,3
2085,25,3149,203,3
2086,28,3029,104,2
2087,110,150,223,4
2088,136,193,277,4
2089,116,3117,169,3
2090,3021,3192,221,3
2091,72,3163,318,5
2092,191,3082,250,4
2093,191,3118,254,4
2094,41,3028,162,3
2095,44,3061,441,6
2096,193,3035,142,2
2097,64,3053,251,4
2098,76,136,249,4
2099,24,3116,360,6
2100,34,129,322,5
2101,139,3145,329,5
2102,26,3117,224,4
2103,35,104,375,6
2104,3081,3165,468,7
2105,194,3103,82,1
2106,171,3194,167,3
2107,53,3129,288,4
2108,3131,3135,232,3
2109,150,3069,183,3
2110,107,3041,154,2
2111,110,3029,110,2
2112,34,176,562,9
2113,179,3023,161,3
2114,3017,3028,383,6
2115,185,3011,55,1
2116,156,3116,0,0
2117,29,103,316,5
2118,54,3071,170,3
2119,24,3165,437,6
2120,114,129,257,4
2121,131,3177,280,4
2122,62,3132,284,4
2123,62,3011,162,3
2124,114,3108,119,2
2125,34,3166,88,1
2126,3011,3043,207,3
2127,3043,3142,386,7
2128,43,3035,167,3
2129,129,3171,401,6
2130,185,3122,129,2
2131,47,3104,421,6
2132,88,106,76,1
2133,3116,3158,572,8
2134,61,3026,219,4
2135,75,3156,171,3
2136,27,116,311,8
2137,115,3074,150,3
2138,53,3076,76,1
2139,3060,3069,129,2
2140,62,3163,382,6
2141,171,3034,0,0
2142,3040,3082,167,3
2143,125,3029,131,2
2144,131,3108,252,4
2145,27,64,172,5
2146,3041,3114,336,5
2147,34,135,272,4
2148,28,185,78,1
2149,149,177,190,3
2150,3028,3146,260,4
2151,17,3107,111,2
2152,127,3043,324,6
2153,176,3101,153,2
2154,170,3114,235,4
2155,35,3053,94,2
2156,3011,3023,127,2
2157,3018,3065,250,4
2158,54,3075,322,5
2159,31,85,151,3
2160,176,3193,258,4
2161,190,3132,267,4
2162,43,100,301,5
2163,44,64,428,6
2164,72,3142,364,6
2165,54,3118,237,4
2166,76,3102,115,2
2167,3082,3129,329,5
2168,127,3102,94,2
2169,3066,3068,29,1
2170,75,3145,43,1
2171,81,3021,229,4
2172,11,3082,370,6
2173,135,3034,227,3
2174,110,3028,203,3
2175,3069,3193,212,3
2176,131,3149,0,0
2177,177,3131,190,3
2178,3035,3158,410,6
2179,117,3103,613,9
2180,3085,3192,166,3
2181,27,171,172,5
2182,194,3163,580,9
2183,115,3070,7,0
2184,64,3026,322,5
2185,3112,3145,251,4
2186,152,3020,52,1
2187,106,3075,0,0
2188,29,3075,0,0
2189,104,3076,96,2
2190,69,3158,140,3
2191,192,3152,111,2
2192,114,3193,94,2
2193,146,177,179,3
2194,18,3192,140,2
2195,44,193,565,8
2196,54,3044,322,5
2197,20,3081,230,4
2198,152,3081,250,4
2199,190,3037,108,2
2200,3136,3193,228,4
2201,104,3149,249,4
2202,3024,3158,278,5
2203,41,3104,141,3
2204,115,3076,59,1
2205,117,3023,412,6
2206,136,152,255,4
2207,16,136,73,1
2208,130,191,176,3
2209,28,3146,389,6
2210,129,3117,84,1
2211,3016,3075,52,1
2212,3037,3190,86,1
2213,3076,3076,0,0
2214,3136,3171,166,3
2215,3060,3109,129,2
2216,61,3101,459,7
2217,3024,3139,280,4
2218,115,3071,32,1
2219,3112,3193,201,3
2220,47,75,171,3
2221,166,191,407,6
2222,191,3122,175,3
2223,3011,3150,531,8
2224,88,3018,160,3
2225,27,3166,172,5
2226,127,3026,170,3
2227,29,3142,421,6
2228,40,3054,277,4
2229,88,3171,238,4
2230,117,149,329,5
2231,43,3194,329,5
2232,3082,3085,215,3
2233,179,3104,296,5
2234,3021,3104,421,6
2235,11,100,372,6
2236,116,3112,252,4
2237,136,3086,255,4
2238,150,3107,224,4
2239,3020,3132,239,4
2240,3070,3114,32,1
2241,25,3011,245,4
2242,28,3101,552,8
2243,69,177,210,4
2244,3044,3104,421,6
2245,165,3131,246,4
2246,88,3176,241,4
2247,108,179,158,3
2248,166,3066,275,4
2249,3028,3065,170,3
2250,117,3181,311,5
2251,106,3053,251,4
2252,3181,3192,432,7
2253,69,3037,372,6
2254,54,3127,298,5
2255,64,3076,76,1
2256,110,177,190,3
2257,156,181,390,6
2258,72,182,48,1
2259,116,3026,170,3
2260,16,3135,257,4
2261,31,41,379,6
2262,146,3112,83,1
2263,37,3011,55,1
2264,3016,3106,52,1
2265,122,3034,0,0
2266,89,3066,172,3
2267,3029,3190,186,3
2268,85,3043,341,6
2269,40,3158,572,8
2270,116,3040,166,3
2271,131,3117,84,1
2272,86,3136,198,3
2273,3018,3163,559,8
2274,156,158,314,5
2275,21,3023,240,4
2276,24,35,398,6
2277,156,3181,390,6
2278,177,181,114,2
2279,182,3031,432,7
2280,44,111,944,14
2281,3065,3118,81,2
2282,40,3131,401,6
2283,135,3156,287,5
2284,3026,3026,0,0
2285,11,3040,423,6
2286,16,44,638,10
2287,3034,3139,0,0
2288,17,3194,132,2
2289,88,185,76,1
2290,3171,3191,390,6
2291,29,53,0,0
2292,27,131,406,9
2293,88,135,236,4
2294,145,3071,170,3
2295,110,3114,39,1
2296,47,135,227,3
2297,142,3066,48,1
2298,179,3044,275,4
2299,3017,3040,66,1
2300,20,3185,276,4
2301,171,3102,257,4
2302,35,74,368,6
2303,27,3085,129,5
2304,3031,3149,356,6
2305,3132,3193,201,3
2306,3075,3075,0,0
2307,3107,3150,393,6
2308,3026,3029,289,5
2309,43,106,167,3
2310,3026,3112,271,4
2311,85,149,258,4
2312,100,3074,158,3
2313,37,88,76,1
2314,3023,3191,117,2
2315,54,3106,322,5
2316,40,176,641,10
2317,60,3040,182,3
2318,150,3075,97,2
2319,3129,3129,0,0
2320,3104,3136,423,6
2321,3044,3132,277,4
2322,104,170,231,4
2323,142,3070,145,2
2324,193,3152,203,3
2325,88,145,247,4
2326,88,130,139,3
2327,89,3085,270,4
2328,176,3069,464,7
2329,3131,3191,201,3
2330,182,193,111,2
2331,122,3117,255,4
2332,3018,3131,322,5
2333,3135,3136,55,1
2334,53,3103,98,2
2335,11,3054,366,6
2336,125,194,70,1
2337,3068,3145,91,2
2338,66,3106,166,3
2339,3152,3163,226,4
2340,108,3135,143,2
2341,3011,3109,83,1
2342,28,103,362,5
2343,3065,3074,169,3
2344,85,146,339,5
2345,81,3129,393,6
2346,104,3118,87,2
2347,106,3017,64,1
2348,3112,3117,84,1
2349,64,3117,255,4
2350,26,86,164,3
2351,68,3127,416,7
2352,66,3122,169,3
2353,192,3122,211,3
2354,11,171,423,6
2355,16,85,320,5
2356,114,116,32,1
2357,17,122,39,1
2358,20,131,0,0
2359,131,3150,332,5
2360,72,115,103,2
2361,145,158,219,4
2362,88,3053,285,4
2363,3065,3129,329,5
2364,28,3066,124,2
2365,88,3041,242,4
2366,3142,3171,544,8
2367,190,3066,193,3
2368,69,3136,423,6
2369,3060,3081,109,2
2370,34,3192,142,2
2371,24,3075,198,3
2372,35,3068,278,4
2373,31,3020,202,3
2374,3082,3192,365,6
2375,3177,3191,228,4
2376,3024,3102,263,4
2377,3142,3176,293,5
2378,11,3191,320,5
2379,125,3149,332,5
2380,3035,3132,277,4
2381,54,3122,306,5
2382,24,3101,437,6
2383,86,3149,281,4
2384,88,3075,76,1
2385,3016,3112,286,4
2386,3029,3101,500,7
2387,61,3127,409,7
2388,149,3035,280,4
2389,3016,3165,524,8
2390,62,171,149,3
2391,108,136,242,4
2392,122,182,228,4
2393,176,3185,446,7
2394,156,3068,238,4
2395,110,3081,211,3
